rank,feature_id,mean_normalized_attribution_contrast_repeat_minus_first_occurrence,contrast_to_task_sd,support_tasks_either_boundary,positive_contrast_tasks,positive_contrast_fraction_over_support,repeat_mean_normalized_attribution,sham_mean_normalized_attribution
2568,12853,-0.00027967392816208303,-0.15859441459178925,9,5,0.5555555820465088,6.085995119065046e-05,0.0003405338793527335
2569,7210,-0.00028038283926434815,-0.23664157092571259,8,2,0.25,-0.00026407386758364737,1.6308991689584218e-05
2570,3037,-0.00028050722903572023,-0.153721421957016,15,5,0.3333333432674408,-0.001999960048124194,-0.0017194527899846435
2571,6717,-0.00028100181953050196,-0.12896108627319336,15,8,0.5333333611488342,0.0009767644805833697,0.0012577662710100412
2572,7507,-0.0002815941988956183,-0.17169107496738434,11,7,0.6363636255264282,-0.00011050813918700442,0.00017108608153648674
2573,2292,-0.0002828742435667664,-0.1676674336194992,25,13,0.5199999809265137,-5.044916179031134e-06,0.00027782932738773525
2574,14676,-0.00028311583446338773,-0.1480482667684555,12,5,0.4166666567325592,-0.0004909752169623971,-0.00020785941160283983
2575,827,-0.0002834557672031224,-0.06490855664014816,36,18,0.5,-0.00056962959934026,-0.0002861738612409681
2576,10342,-0.0002858586667571217,-0.16195231676101685,5,2,0.4000000059604645,-7.497732440242544e-05,0.0002108813205268234
2577,4614,-0.000289651972707361,-0.20412977039813995,29,13,0.4482758641242981,0.00026932015316560864,0.0005589722422882915
2578,1639,-0.0002901357947848737,-0.3019946217536926,17,8,0.47058823704719543,0.0009098924929276109,0.0012000283459201455
2579,6653,-0.0002911204646807164,-0.22633150219917297,9,5,0.5555555820465088,-1.8346767319599167e-05,0.0002727737301029265
2580,8585,-0.0002911869087256491,-0.26929259300231934,16,3,0.1875,0.00016599116497673094,0.0004571780445985496
2581,8834,-0.0002913671196438372,-0.15376900136470795,11,5,0.4545454680919647,-0.00010143061081180349,0.0001899365015560761
2582,8965,-0.00029337278101593256,-0.12469429522752762,16,9,0.5625,0.00012013560626655817,0.0004135083290748298
2583,12173,-0.0002942642313428223,-0.16568176448345184,14,7,0.5,-0.0005833801697008312,-0.0002891159674618393
2584,10733,-0.0002950888592749834,-0.2288874387741089,30,16,0.5333333611488342,0.00010316439147572964,0.0003982532653026283
2585,1317,-0.0002952291979454458,-0.09621832519769669,29,13,0.4482758641242981,-0.00023266747302841395,6.25617103651166e-05
2586,8384,-0.00029549936880357563,-0.2355789840221405,14,5,0.3571428656578064,-0.0004406873194966465,-0.00014518792158924043
2587,13768,-0.0002956393582280725,-0.08160413056612015,16,7,0.4375,0.00022652672487311065,0.0005221661413088441
2588,10009,-0.000295961566735059,-0.1387561559677124,30,13,0.4333333373069763,0.0003006364859174937,0.0005965980817563832
2589,2134,-0.00029744987841695547,-0.1092202365398407,12,6,0.5,0.0002659499295987189,0.0005633997498080134
2590,15955,-0.00029761725454591215,-0.18909521400928497,13,2,0.1538461595773697,-0.00026457206695340574,3.304519850644283e-05
2591,14849,-0.00029786204686388373,-0.19480901956558228,13,6,0.4615384638309479,0.00026313841226510704,0.0005610004300251603
2592,14752,-0.0002997693663928658,-0.2715183198451996,20,8,0.4000000059604645,-0.0006033110548742115,-0.00030354168848134577
2593,243,-0.00030168917146511376,-0.16060474514961243,5,1,0.20000000298023224,-0.0003612613654695451,-5.957220491836779e-05
2594,1180,-0.00030193448765203357,-0.1676206737756729,12,4,0.3333333432674408,0.0007331129163503647,0.0010350474622100592
2595,16281,-0.0003022856544703245,-0.10549532622098923,27,14,0.5185185074806213,-0.0005070370971225202,-0.00020475145720411092
2596,14944,-0.000302526808809489,-0.2774180471897125,16,5,0.3125,-0.0005101342685520649,-0.00020760748884640634
2597,15633,-0.0003032445383723825,-0.2225528359413147,11,6,0.5454545617103577,6.385712185874581e-05,0.00036710166023112833
2598,12745,-0.0003042891330551356,-0.3431997299194336,10,2,0.20000000298023224,5.936453817412257e-05,0.0003636536712292582
2599,7839,-0.0003058608854189515,-0.11698870360851288,22,13,0.5909090638160706,0.0007629595347680151,0.0010688204783946276
2600,713,-0.0003075918066315353,-0.1272151619195938,18,6,0.3333333432674408,-0.0005524727748706937,-0.00024488093913532794
2601,9182,-0.00030795641941949725,-0.16068817675113678,26,13,0.5,-7.761974302411545e-06,0.00030019442783668637
2602,1526,-0.00030889478512108326,-0.32287460565567017,21,4,0.190476194024086,6.550897523993626e-05,0.0003744038403965533
2603,14338,-0.0003098695888184011,-0.19321908056735992,15,8,0.5333333611488342,-0.00036835967330262065,-5.849002627655864e-05
2604,6371,-0.00031010928796604276,-0.23502658307552338,19,9,0.4736842215061188,-0.0001629430043976754,0.0001471662981202826
2605,5787,-0.0003101338807027787,-0.2476804554462433,8,4,0.5,-0.0002488548052497208,6.127909000497311e-05
2606,4021,-0.00031014601700007915,-0.14686743915081024,14,5,0.3571428656578064,-3.578299583750777e-05,0.0002743630320765078
2607,9578,-0.0003133249410893768,-0.3613717555999756,26,6,0.23076923191547394,0.00017916670185513794,0.0004924916429445148
2608,13354,-0.0003139012842439115,-0.1282254457473755,17,9,0.529411792755127,-0.0013508957345038652,-0.0010369943920522928
2609,3812,-0.0003144512011203915,-0.2480860948562622,20,10,0.5,-0.00014441701932810247,0.00017003413813654333
2610,15561,-0.0003160058113280684,-0.14767788350582123,11,5,0.4545454680919647,-0.00029145763255655766,2.454815876262728e-05
2611,283,-0.00031846840283833444,-0.33150678873062134,20,7,0.3499999940395355,-0.0002927888126578182,2.5679601094452664e-05
2612,11115,-0.0003185467794537544,-0.19319592416286469,23,9,0.3913043439388275,-0.0007195121725089848,-0.0004009653930552304
2613,4907,-0.0003233663737773895,-0.10744210332632065,22,13,0.5909090638160706,0.0010552729945629835,0.0013786392519250512
2614,6551,-0.0003241462109144777,-0.07064976543188095,17,11,0.6470588445663452,-3.536300573614426e-05,0.00028878316516056657
2615,10029,-0.00032456047483719885,-0.27891847491264343,10,2,0.20000000298023224,0.000188446618267335,0.0005130070494487882
2616,13313,-0.00032467831624671817,-0.08497575670480728,12,5,0.4166666567325592,-0.00013814859266858548,0.00018652965081855655
2617,610,-0.00032750717946328223,-0.15193814039230347,24,13,0.5416666865348816,0.00017105751612689346,0.0004985647392459214
2618,18,-0.0003363774449098855,-0.16902278363704681,13,6,0.4615384638309479,-0.00021266080148052424,0.00012371662887744606
2619,2156,-0.00034105355734936893,-0.3831673562526703,11,1,0.09090909361839294,-0.0004056041070725769,-6.455056427512318e-05
2620,9451,-0.0003430719661992043,-0.2636854946613312,18,6,0.3333333432674408,0.00030440790578722954,0.0006474798428826034
2621,12116,-0.0003436332626733929,-0.23645947873592377,9,3,0.3333333432674408,-0.00015146481746342033,0.0001921684161061421
2622,9896,-0.00035097755608148873,-0.25764134526252747,14,4,0.2857142984867096,-0.00034575731842778623,5.220188540988602e-06
2623,13462,-0.0003546834923326969,-0.4108019471168518,32,12,0.375,0.0008702622726559639,0.0012249457649886608
2624,1796,-0.00035563978599384427,-0.2533614933490753,17,8,0.47058823704719543,-0.0004628058522939682,-0.0001071660517482087
2625,485,-0.00035633178777061403,-0.1700359433889389,19,9,0.4736842215061188,-5.606386184808798e-05,0.00030026788590475917
2626,13139,-0.0003570282133296132,-0.14361506700515747,12,5,0.4166666567325592,1.4683178960694931e-05,0.00037171135772950947
2627,7469,-0.0003572662244550884,-0.188277006149292,14,6,0.4285714328289032,-0.00017276860307902098,0.00018449765047989786
2628,9654,-0.00035808811662718654,-0.20347316563129425,17,8,0.47058823704719543,-0.0004117032513022423,-5.361515286494978e-05
2629,3680,-0.0003609586856327951,-0.05880538001656532,24,13,0.5416666865348816,0.005377081222832203,0.005738040432333946
2630,11630,-0.00036296789767220616,-0.300618439912796,22,6,0.27272728085517883,-0.0002717299503274262,9.123797644861042e-05
2631,7984,-0.00036378810182213783,-0.19669711589813232,25,12,0.47999998927116394,5.279393008095212e-05,0.0004165820428170264
2632,1853,-0.0003648347337730229,-0.0980173870921135,18,5,0.2777777910232544,-0.00041464081732556224,-4.980610538041219e-05
2633,11766,-0.00036486872704699636,-0.02911738120019436,10,3,0.30000001192092896,-0.0005500657716766,-0.0001851969864219427
2634,13789,-0.0003652245504781604,-0.09499843418598175,38,17,0.44736841320991516,0.0011451842729002237,0.001510408939793706
2635,13400,-0.0003668163262773305,-0.1799636334180832,18,11,0.6111111044883728,-0.0003729703021235764,-6.153994945634622e-06
2636,2258,-0.0003679044602904469,-0.12575432658195496,37,17,0.45945945382118225,0.0032907784916460514,0.003658682806417346
2637,6901,-0.00037092360435053706,-0.17378245294094086,24,16,0.6666666865348816,-0.00041808662354014814,-4.716305556939915e-05
2638,5928,-0.0003732541517820209,-0.205926775932312,12,3,0.25,6.37338453088887e-05,0.00043698804802261293
2639,8108,-0.0003749777970369905,-0.20387418568134308,17,10,0.5882353186607361,-0.00033464390435256064,4.033387085655704e-05
2640,9419,-0.00037512293783947825,-0.29091694951057434,17,8,0.47058823704719543,-0.0004950642469339073,-0.00011994134547421709
2641,2742,-0.0003782979038078338,-0.14812004566192627,24,13,0.5416666865348816,-0.0010311255464330316,-0.0006528276135213673
2642,7535,-0.0003807072644121945,-0.15221358835697174,8,3,0.375,-0.0003807072644121945,0.0
2643,9650,-0.00038128221058286726,-0.12901325523853302,22,11,0.5,3.8171234336914495e-05,0.00041945333941839635
2644,2182,-0.0003818449331447482,-0.11432361602783203,19,11,0.5789473652839661,-0.00015972298569977283,0.00022212202020455152
2645,9675,-0.00038255308754742146,-0.30221325159072876,13,5,0.38461539149284363,6.808878970332444e-05,0.00045064190635457635
2646,12992,-0.0003830584464594722,-0.3100152313709259,18,8,0.4444444477558136,-0.0004074092139489949,-2.435072929074522e-05
2647,1879,-0.00038355926517397165,-0.1467675268650055,16,9,0.5625,-2.600027983135078e-05,0.00035755897988565266
2648,16376,-0.000388340005883947,-0.2487736940383911,9,0,0.0,4.1336163121741265e-05,0.00042967614717781544
2649,15517,-0.0003900960728060454,-0.19353732466697693,21,10,0.4761904776096344,4.629705654224381e-05,0.00043639313662424684
2650,863,-0.0003955629072152078,-0.25436702370643616,16,6,0.375,-0.00036523074959404767,3.033225038961973e-05
2651,1104,-0.0003963481285609305,-0.26770463585853577,15,7,0.46666666865348816,0.0004418007447384298,0.0008381488732993603
2652,7777,-0.00040153629379346967,-0.2785685360431671,20,7,0.3499999940395355,-0.0004002307541668415,1.305551222685608e-06
2653,15890,-0.00040329215698875487,-0.3202143907546997,18,6,0.3333333432674408,-0.0009759673848748207,-0.0005726751987822354
2654,885,-0.00041047128615900874,-0.3034879267215729,11,3,0.27272728085517883,1.9700255506904796e-05,0.00043017155257984996
2655,1373,-0.0004105109255760908,-0.18801288306713104,35,16,0.4571428596973419,0.0004220010305289179,0.0008325119270011783
2656,15591,-0.00041336091817356646,-0.2167414277791977,17,8,0.47058823704719543,-0.00035729591036215425,5.60650005354546e-05
2657,1419,-0.00041698251152411103,-0.18787682056427002,23,8,0.3478260934352875,-0.00023157394025474787,0.0001854085858212784
2658,1712,-0.0004213439242448658,-0.11799958348274231,29,12,0.4137931168079376,-0.0006520568858832121,-0.00023071301984600723
2659,14105,-0.0004252361541148275,-0.34212058782577515,15,7,0.46666666865348816,-0.0005997295374982059,-0.0001744933833833784
2660,1551,-0.0004259500710759312,-0.41366398334503174,17,3,0.1764705926179886,-0.00048078433610498905,-5.483427594299428e-05
2661,1731,-0.0004262784495949745,-0.33447256684303284,19,4,0.21052631735801697,0.00011808665294665843,0.0005443651461973786
2662,10020,-0.0004263547307346016,-0.20747549831867218,11,3,0.27272728085517883,0.0007663561846129596,0.0011927110608667135
2663,1963,-0.0004288425261620432,-0.18242834508419037,11,4,0.3636363744735718,-0.0005978359840810299,-0.00016899350157473236
2664,11521,-0.000429364328738302,-0.17355725169181824,8,4,0.5,-0.00045769973075948656,-2.833535836543888e-05
2665,3360,-0.0004294624086469412,-0.39319539070129395,14,3,0.2142857164144516,1.4673345503979363e-05,0.0004441357159521431
2666,1985,-0.00043135424493812025,-0.12816034257411957,20,10,0.5,8.17090694908984e-05,0.0005130632780492306
2667,4805,-0.000439291208749637,-0.16227562725543976,5,0,0.0,1.718636485747993e-05,0.0004564776027109474
2668,1415,-0.0004482438671402633,-0.12970413267612457,13,9,0.692307710647583,7.873524737078696e-05,0.0005269790999591351
2669,2889,-0.00045428835437633097,-0.34019801020622253,29,13,0.4482758641242981,0.000197078290511854,0.0006513664266094565
2670,15021,-0.000458128924947232,-0.08981511741876602,24,13,0.5416666865348816,0.001178949372842908,0.0016370784724131227
2671,3819,-0.000459608796518296,-0.16569744050502777,14,5,0.3571428656578064,4.521639129961841e-05,0.0005048251478001475
2672,11747,-0.00046351266792044044,-0.30986398458480835,4,0,0.0,-0.00046351266792044044,0.0
2673,11621,-0.00046569094411097467,-0.3332163393497467,15,5,0.3333333432674408,0.0002467636950314045,0.0007124546682462096
2674,16207,-0.0004678008262999356,-0.3181304335594177,21,6,0.2857142984867096,0.0006216808687895536,0.0010894816368818283
2675,11698,-0.00048166216583922505,-0.15632964670658112,19,11,0.5789473652839661,-0.0004130266606807709,6.863551971036941e-05
2676,120,-0.00048608361976221204,-0.16433511674404144,11,4,0.3636363744735718,-4.464173980522901e-05,0.0004414418654050678
2677,7343,-0.0004916319740004838,-0.2939516305923462,17,7,0.4117647111415863,-0.0004774702829308808,1.416172926838044e-05
2678,8111,-0.0004932239535264671,-0.16080056130886078,17,11,0.6470588445663452,0.0003125909133814275,0.0008058148669078946
2679,7870,-0.0004956114571541548,-0.4592472314834595,11,1,0.09090909361839294,-0.0004908866249024868,4.7248395276255906e-06
2680,15777,-0.0004991644527763128,-0.29942387342453003,10,2,0.20000000298023224,-0.0006393272196874022,-0.00014016273780725896
2681,5541,-0.0005017772782593966,-0.3426973521709442,20,8,0.4000000059604645,0.00012655739556066692,0.0006283347029238939
2682,15323,-0.000502327922731638,-0.27599021792411804,16,5,0.3125,8.842654642648995e-05,0.0005907544982619584
2683,6275,-0.0005053305649198592,-0.2037917822599411,8,4,0.5,-0.0015588890528306365,-0.0010535585461184382
2684,13814,-0.000509841600432992,-0.21855980157852173,17,9,0.529411792755127,-0.0005840659141540527,-7.422432827297598e-05
2685,3369,-0.0005125770694576204,-0.05924889072775841,23,13,0.5652173757553101,0.0007665635203011334,0.0012791408225893974
2686,2619,-0.0005172493983991444,-0.3493199646472931,9,2,0.2222222238779068,-1.5345918882303522e-06,0.0005157148698344827
2687,2695,-0.0005310332053340971,-0.2007160484790802,17,9,0.529411792755127,-0.000270924239885062,0.0002601089363452047
2688,1030,-0.0005360954673960805,-0.2503453493118286,14,5,0.3571428656578064,-0.000857818522490561,-0.00032172311330214143
2689,404,-0.0005534074734896421,-0.09334048628807068,20,9,0.44999998807907104,-2.347689587622881e-05,0.0005299306940287352
2690,10113,-0.0005567831103689969,-0.1671290248632431,8,1,0.125,-0.000529632845427841,2.715019763854798e-05
2691,7392,-0.0005569672212004662,-0.10135971009731293,15,8,0.5333333611488342,-0.0006952942349016666,-0.00013832698459737003
2692,9,-0.0005578327691182494,-0.15612715482711792,5,2,0.4000000059604645,0.00036958916462026536,0.0009274220210500062
2693,15567,-0.0005646221688948572,-0.2952246069908142,18,6,0.3333333432674408,-0.0005413031321950257,2.3318978492170572e-05
2694,6294,-0.0005844664992764592,-0.18556620180606842,7,2,0.2857142984867096,0.00015373661881312728,0.0007382031762972474
2695,1810,-0.0005877511575818062,-0.1743018478155136,6,2,0.3333333432674408,-0.0006030529038980603,-1.5301722669391893e-05
2696,489,-0.0005886658327654004,-0.1952372044324875,21,7,0.3333333432674408,-0.0004921713261865079,9.649439743952826e-05
2697,5469,-0.000590201816521585,-0.2940864861011505,20,10,0.5,-0.0007757354760542512,-0.00018553363042883575
2698,7126,-0.0005937408423051238,-0.26402613520622253,28,12,0.4285714328289032,0.00023644436441827565,0.0008301852503791451
2699,1651,-0.0005946659366600215,-0.15106281638145447,40,15,0.375,0.005279074423015118,0.0058737401850521564
2700,6214,-0.0005964413285255432,-0.09984853118658066,20,8,0.4000000059604645,-0.0004460737109184265,0.0001503676176071167
2701,15968,-0.000599122722633183,-0.33011776208877563,20,8,0.4000000059604645,-0.0013453925494104624,-0.0007462698849849403
2702,8284,-0.0006028023781254888,-0.24956512451171875,10,0,0.0,-1.6879701433936134e-05,0.0005859226221218705
2703,5047,-0.0006043650209903717,-0.17161814868450165,31,15,0.4838709533214569,-0.00035852190922014415,0.00024584316997788846
2704,3561,-0.000608770118560642,-0.21618902683258057,20,10,0.5,-5.8917397836921737e-05,0.0005498527316376567
2705,7354,-0.0006130692199803889,-0.1759406477212906,20,12,0.6000000238418579,0.00019786329357884824,0.0008109325426630676
2706,4668,-0.0006131409900262952,-0.25661805272102356,13,3,0.23076923191547394,3.901066884282045e-05,0.0006521516479551792
2707,10888,-0.0006174403242766857,-0.17061400413513184,19,10,0.5263158082962036,-0.00027159048477187753,0.0003458498977124691
2708,2131,-0.0006187405670061707,-0.3423846364021301,19,6,0.31578946113586426,0.0007377817528322339,0.0013565222034230828
2709,11890,-0.0006219798815436661,-0.288359135389328,13,2,0.1538461595773697,0.0007930735009722412,0.0014150533825159073
2710,14027,-0.0006407773471437395,-0.30800941586494446,21,10,0.4761904776096344,8.87417554622516e-05,0.0007295191171579063
