case_id,crosscoder_run,benchmark,feature_id,selected_category,category_rank,task_id,transition,base_contribution,variant_contribution,differential
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,4660,variant_increase_associated_with_regression,4,1130,base_pass_variant_fail,1.201246976852417,1.5841041803359985,0.38285720348358154
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,4660,variant_increase_associated_with_regression,4,1133,both_pass,1.4946966171264648,1.4607510566711426,-0.033945560455322266
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,4660,variant_increase_associated_with_regression,4,1134,base_pass_variant_fail,1.7418450117111206,1.7298829555511475,-0.011962056159973145
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,7832,variant_increase_associated_with_regression,5,2,base_pass_variant_fail,1.2090016603469849,2.5691308975219727,1.3601292371749878
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,7832,variant_increase_associated_with_regression,5,4,base_pass_variant_fail,1.0833508968353271,1.1354048252105713,0.05205392837524414
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,7832,variant_increase_associated_with_regression,5,9,base_pass_variant_fail,1.2346993684768677,0.888985276222229,-0.34571409225463867
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,7832,variant_increase_associated_with_regression,5,16,base_pass_variant_fail,1.2646757364273071,2.5232529640197754,1.2585772275924683
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,7832,variant_increase_associated_with_regression,5,18,base_pass_variant_fail,1.8966360092163086,2.813624382019043,0.9169883728027344
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,7832,variant_increase_associated_with_regression,5,24,base_pass_variant_fail,1.2015007734298706,1.2792325019836426,0.07773172855377197
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,7832,variant_increase_associated_with_regression,5,25,base_pass_variant_fail,1.3698920011520386,1.2699904441833496,-0.09990155696868896
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,7832,variant_increase_associated_with_regression,5,27,base_pass_variant_fail,1.4010756015777588,1.3442676067352295,-0.0568079948425293
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,7832,variant_increase_associated_with_regression,5,38,base_pass_variant_fail,1.2506170272827148,2.541553258895874,1.2909362316131592
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,7832,variant_increase_associated_with_regression,5,43,base_pass_variant_fail,1.6945298910140991,2.902559518814087,1.2080296277999878
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,7832,variant_increase_associated_with_regression,5,52,base_pass_variant_fail,1.5980247259140015,0.9018967151641846,-0.6961280107498169
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,7832,variant_increase_associated_with_regression,5,57,base_pass_variant_fail,1.4372873306274414,2.716014862060547,1.2787275314331055
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,7832,variant_increase_associated_with_regression,5,58,base_pass_variant_fail,1.771124005317688,2.5527379512786865,0.7816139459609985
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,7832,variant_increase_associated_with_regression,5,60,base_pass_variant_fail,1.287412166595459,2.434399127960205,1.146986961364746
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,7832,variant_increase_associated_with_regression,5,68,base_pass_variant_fail,1.1868966817855835,1.1593014001846313,-0.02759528160095215
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,7832,variant_increase_associated_with_regression,5,71,base_pass_variant_fail,1.5101046562194824,2.5591964721679688,1.0490918159484863
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,7832,variant_increase_associated_with_regression,5,73,base_pass_variant_fail,1.3896944522857666,2.9302518367767334,1.5405573844909668
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,7832,variant_increase_associated_with_regression,5,81,base_pass_variant_fail,1.0193586349487305,1.3633092641830444,0.34395062923431396
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,7832,variant_increase_associated_with_regression,5,96,base_pass_variant_fail,1.3314975500106812,1.4788422584533691,0.147344708442688
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,7832,variant_increase_associated_with_regression,5,97,base_pass_variant_fail,1.6262922286987305,1.3812289237976074,-0.24506330490112305
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,7832,variant_increase_associated_with_regression,5,110,base_pass_variant_fail,1.3088805675506592,1.5197733640670776,0.21089279651641846
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,7832,variant_increase_associated_with_regression,5,112,base_pass_variant_fail,1.7335622310638428,1.2596062421798706,-0.47395598888397217
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,7832,variant_increase_associated_with_regression,5,113,base_pass_variant_fail,1.253441333770752,1.1894258260726929,-0.06401550769805908
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,7832,variant_increase_associated_with_regression,5,119,base_pass_variant_fail,1.1903653144836426,1.1682313680648804,-0.022133946418762207
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,7832,variant_increase_associated_with_regression,5,135,base_pass_variant_fail,1.3522400856018066,2.044157028198242,0.6919169425964355
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,7832,variant_increase_associated_with_regression,5,136,base_pass_variant_fail,1.2605797052383423,1.301318645477295,0.04073894023895264
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,7832,variant_increase_associated_with_regression,5,137,base_pass_variant_fail,1.1120963096618652,1.2426813840866089,0.13058507442474365
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,7832,variant_increase_associated_with_regression,5,140,base_pass_variant_fail,1.2562118768692017,1.5725207328796387,0.316308856010437
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,7832,variant_increase_associated_with_regression,5,142,base_pass_variant_fail,2.0269277095794678,2.646721601486206,0.6197938919067383
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,7832,variant_increase_associated_with_regression,5,148,both_pass,1.2068049907684326,1.2122489213943481,0.005443930625915527
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,7832,variant_increase_associated_with_regression,5,149,base_pass_variant_fail,1.4418936967849731,1.194892168045044,-0.2470015287399292
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,7832,variant_increase_associated_with_regression,5,165,base_pass_variant_fail,0.8946451544761658,1.2629002332687378,0.368255078792572
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,7832,variant_increase_associated_with_regression,5,166,base_pass_variant_fail,2.195880889892578,1.179192066192627,-1.0166888236999512
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,7832,variant_increase_associated_with_regression,5,169,base_pass_variant_fail,1.28609037399292,1.5977604389190674,0.31167006492614746
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,7832,variant_increase_associated_with_regression,5,170,base_pass_variant_fail,1.165953278541565,1.5351170301437378,0.36916375160217285
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,7832,variant_increase_associated_with_regression,5,174,base_pass_variant_fail,1.0064947605133057,1.183463454246521,0.17696869373321533
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,7832,variant_increase_associated_with_regression,5,176,base_pass_variant_fail,1.954542636871338,2.7862560749053955,0.8317134380340576
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,7832,variant_increase_associated_with_regression,5,183,base_pass_variant_fail,1.0756057500839233,1.1148958206176758,0.03929007053375244
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,7832,variant_increase_associated_with_regression,5,188,base_pass_variant_fail,2.1281213760375977,2.8622663021087646,0.734144926071167
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,7832,variant_increase_associated_with_regression,5,198,base_pass_variant_fail,2.3974971771240234,1.0843050479888916,-1.3131921291351318
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,7832,variant_increase_associated_with_regression,5,201,base_pass_variant_fail,2.0474982261657715,1.4801795482635498,-0.5673186779022217
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,7832,variant_increase_associated_with_regression,5,204,base_pass_variant_fail,1.6793625354766846,5.365476131439209,3.6861135959625244
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,7832,variant_increase_associated_with_regression,5,206,base_pass_variant_fail,1.1796464920043945,1.250307321548462,0.07066082954406738
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,7832,variant_increase_associated_with_regression,5,207,base_pass_variant_fail,1.4842722415924072,1.5491116046905518,0.06483936309814453
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,7832,variant_increase_associated_with_regression,5,223,base_pass_variant_fail,1.2084448337554932,1.2156600952148438,0.007215261459350586
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,7832,variant_increase_associated_with_regression,5,228,base_pass_variant_fail,1.361035704612732,1.8076088428497314,0.4465731382369995
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,7832,variant_increase_associated_with_regression,5,236,base_pass_variant_fail,1.4301152229309082,1.4777021408081055,0.047586917877197266
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,7832,variant_increase_associated_with_regression,5,237,base_pass_variant_fail,1.3776535987854004,1.4666374921798706,0.08898389339447021
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,7832,variant_increase_associated_with_regression,5,240,base_pass_variant_fail,0.8892538547515869,1.1965700387954712,0.3073161840438843
codellama_base_merged_layer16__bigcodebench__layer16__paired_transitions,codellama_base_merged_layer16,bigcodebench,7832,variant_increase_associated_with_regression,5,243,base_pass_variant_fail,1.1303515434265137,2.485402822494507,1.3550512790679932
